"frequency"
"Organic compounds; Organic oxygen compounds; Organooxygen compounds"	50
"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Alcohols and polyols"	27
"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Alcohols and polyols; Cyclic alcohols and derivatives"	26
"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Alcohols and polyols; Primary alcohols"	7
"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Alcohols and polyols; Secondary alcohols"	66
"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Alcohols and polyols; Tertiary alcohols"	31
"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Carbohydrates and carbohydrate conjugates"	13
"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Carbohydrates and carbohydrate conjugates; Aminosaccharides"	583
"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Carbohydrates and carbohydrate conjugates; Disaccharides"	114
"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Carbohydrates and carbohydrate conjugates; Glycosyl compounds"	539
"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Carbohydrates and carbohydrate conjugates; Monosaccharides"	286
"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Carbohydrates and carbohydrate conjugates; Oligosaccharides"	166
"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Carbohydrates and carbohydrate conjugates; Sugar acids and derivatives"	155
"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Carbohydrates and carbohydrate conjugates; Sugar alcohols"	5
"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Carbonyl compounds"	6
"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Carbonyl compounds; 1,3-dicarbonyl compounds"	3
"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Carbonyl compounds; Aldehydes"	46
"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Carbonyl compounds; Ketones"	160
"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Ethers"	3
"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Ethers; Alkyl aryl ethers"	113
"Organic compounds; Organic oxygen compounds; Organooxygen compounds; Ethers; Diarylethers"	76
"Organic compounds; Organohalogen compounds; Alkyl halides; Alkyl chlorides; Hydrofluorocarbons"	78
"Organic compounds; Organohalogen compounds; Alkyl halides; Alkyl fluorides"	25
"Organic compounds; Organohalogen compounds; Alkyl halides; Alkyl fluorides; Perfluoroalkyl carboxylic acid and derivatives"	27
"Organic compounds; Organohalogen compounds; Aryl halides"	63
"Organic compounds; Organohalogen compounds; Aryl halides; Aryl bromides"	10
"Organic compounds; Organohalogen compounds; Aryl halides; Aryl chlorides"	286
"Organic compounds; Organohalogen compounds; Aryl halides; Aryl fluorides"	24
"Organic compounds; Organohalogen compounds; Halohydrins"	23
"Organic compounds; Organohalogen compounds; Halohydrins; Chlorohydrins"	23
"Organic compounds; Organoheterocyclic compounds"	31
"Organic compounds; Organoheterocyclic compounds; Azacyclic compounds"	189
"Organic compounds; Organoheterocyclic compounds; Azobenzenes"	6
