"frequency"
"Terpenoids; Sesquiterpenoids; Longifolane sesquiterpenoids"	20
"Terpenoids; Sesquiterpenoids; Monacolins and Monacolin derivatives"	26
"Terpenoids; Sesquiterpenoids; N-acyl amines"	8
"Terpenoids; Sesquiterpenoids; Norlabdane diterpenoids"	3
"Terpenoids; Sesquiterpenoids; Open-chain polyketides"	8
"Terpenoids; Sesquiterpenoids; Quinolizidine alkaloids"	1
"Terpenoids; Sesquiterpenoids; Trichothecane sesquiterpenoids"	20
"Terpenoids; Sesquiterpenoids; Unsaturated fatty acids"	34
"Terpenoids; Sesterterpenoids; N-acyl amines"	35
"Terpenoids; Sesterterpenoids; Ophiobolane sesterterpenoids"	5
"Terpenoids; Small peptides; Pinane monoterpenoids"	4
"Terpenoids; Sphingolipids; Sphingoid bases"	6
"Terpenoids; Steroids; Androstane steroids"	15
"Terpenoids; Steroids; Apocarotenoids β-"	9
"Terpenoids; Steroids; Cardenolides"	73
"Terpenoids; Steroids; Carotenoids C40, β-β"	3
"Terpenoids; Steroids; Cholane steroids"	77
"Terpenoids; Steroids; Cholestane steroids"	171
"Terpenoids; Steroids; Depsipeptides"	3
"Terpenoids; Steroids; Dibenzylbutane lignans"	28
"Terpenoids; Steroids; Drimane sesquiterpenoids"	1
"Terpenoids; Steroids; Ecdysteroids"	63
"Terpenoids; Steroids; Ergostane steroids"	36
"Terpenoids; Steroids; Erythromycins"	41
"Terpenoids; Steroids; Estrane steroids"	34
"Terpenoids; Steroids; N-acyl amines"	2
"Terpenoids; Steroids; Open-chain polyketides"	8
"Terpenoids; Steroids; Ophiobolane sesterterpenoids"	9
"Terpenoids; Steroids; Pinane monoterpenoids"	3
"Terpenoids; Steroids; Polyether ionophores"	5
"Terpenoids; Steroids; Pregnane steroids"	201
"Terpenoids; Steroids; Simple amide alkaloids"	56
"Terpenoids; Steroids; Sophorolipids"	9
"Terpenoids; Steroids; Steroidal alkaloids"	68
"Terpenoids; Stilbenoids; Monomeric stilbenes"	4
"Terpenoids; Triterpenoids; Baccharane triterpenoids"	35
"Terpenoids; Triterpenoids; Carotenoids C40, β-β"	12
"Terpenoids; Triterpenoids; Cycloartane triterpenoids"	15
"Terpenoids; Triterpenoids; Friedelane triterpenoids"	1
"Terpenoids; Triterpenoids; Lanostane, Tirucallane and Euphane triterpenoids"	14
"Terpenoids; Triterpenoids; Limonoids"	113
"Terpenoids; Triterpenoids; Lipopeptides"	3
"Terpenoids; Triterpenoids; Oleanane triterpenoids"	119
"Terpenoids; Triterpenoids; Open-chain polyketides"	45
"Terpenoids; Triterpenoids; Polyprenol derivatives"	3
"Terpenoids; Triterpenoids; Pregnane steroids"	10
"Terpenoids; Triterpenoids; Quassinoids"	6
"Terpenoids; Triterpenoids; Secoiridoid monoterpenoids"	4
"Terpenoids; Triterpenoids; Steroidal alkaloids"	109
"Terpenoids; Tryptophan alkaloids; Limonoids"	5
